RegionID,City,State,Zip Code,Latitude,Longitude
17426,Chicago,Illinois,60601,41.84393511914893,-87.78635165265958
18959,Las Vegas,Nevada,89101,36.16714483982684,-115.13964383593073
38128,Dallas,Texas,75201,32.78546690563107,-96.79829482601941
10920,Columbus,Ohio,43085,40.09538501587436,-83.0375997279287
12455,Louisville,Kentucky,40202,38.25122790183851,-85.7494003126708
13121,Orlando,Florida,32801,28.54301509869281,-81.3764156993464
11093,Denver,Colorado,80202,39.750888708885945,-104.99662415053051
41568,Washington,District of Columbia,20001,38.915410882917115,-77.01782625863444
13373,Portland,Oregon,97201,45.508517232669156,-122.69277027160646
6118,Nashville,Tennessee,37201,36.16435977416667,-86.7747828575
40152,Omaha,Nebraska,68102,41.26104168238994,-95.93493489979036
33225,Oklahoma City,Oklahoma,73102,35.45273474888179,-97.5166614683706
54047,Raleigh,North Carolina,27601,35.77797953110774,-78.6341786013657
4172,Colorado Springs,Colorado,80902,38.756039618181816,-104.80601142727272
5983,Minneapolis,Minnesota,55401,44.98215400666667,-93.27164322083334
44055,Baton Rouge,Louisiana,70801,30.449104396969698,-91.18807097272727
16846,Aurora,Colorado,80010,39.739316613863,-104.86490586398516
16764,Anaheim,California,92801,33.844965038846155,-117.95404887612982
25574,Lexington,Kentucky,40502,38.02893302074304,-84.48954228111455
20313,Saint Paul,Minnesota,55101,44.956192922018346,-93.08843420779817
19533,Naples,Florida,34102,26.149374858742334,-81.79774084018405
47945,Tallahassee,Florida,32301,30.4353912097532,-84.25398755890575
11867,Henderson,Nevada,89002,35.99262889736842,-114.93797991842105
20604,Spokane,Washington,99201,47.65973286875,-117.42585902125
53856,Pensacola,Florida,32501,30.42475606793003,-87.22701095714285
52650,Irvine,California,92602,33.73520629887154,-117.76516165849625
30258,Arlington,Virginia,22201,38.88666783910485,-77.09696222933388
7222,Springfield,Missouri,65802,37.21179992181146,-93.30712213373383
14701,Woodbridge,Virginia,22191,38.6360499840719,-77.26663719607023
24821,Gainesville,Florida,32601,29.663318623719675,-82.33866141873315
34937,Yonkers,New York,10701,40.94338618996149,-73.88600446869557
10215,Aurora,Illinois,60502,41.792459945434786,-88.26001470695651
21320,Wilmington,North Carolina,28401,34.23650893110465,-77.94015331831396
25218,Huntington Beach,California,92646,33.66856926811066,-117.9678330563217
38438,Eugene,Oregon,97401,44.071122917257476,-123.07728732964773
33501,Port Saint Lucie,Florida,34952,27.2901662916368,-80.29798881063321
52998,Little Rock,Arkansas,72201,34.74852336721992,-92.28222817676348
31471,Evansville,Indiana,47708,37.9737116168421,-87.57252729157895
20317,Salem,Oregon,97301,44.94868302265518,-123.0066100608021
30381,Beaverton,Oregon,97003,45.50521186959662,-122.8768135830608
11337,Escondido,California,92025,33.10672194133425,-117.06902461540578
4054,Charleston,South Carolina,29401,32.774635878089306,-79.93392671578401
19523,Murfreesboro,Tennessee,37127,35.78582594915254,-86.36304917966102
40492,Rancho Cucamonga,California,91701,34.139275629536684,-117.61161673899615
11529,Fredericksburg,Virginia,22401,38.29651911457521,-77.48338534816835
5424,Killeen,Texas,76541,31.115523829802953,-97.72982801945813
10843,Clarksville,Tennessee,37040,36.549999310159116,-87.34458425416157
182023,Henrico,Virginia,23075,37.54314269950189,-77.32248732239489
5519,Lakewood,Colorado,80722,40.537542,-103.2727589
20008,Pomona,California,91766,34.0408247715164,-117.7521544307377
54626,Sunnyvale,California,94085,37.385973776658474,-122.01611568697788
398300,Lansing,Michigan,48906,42.76324975542169,-84.56036662891567
51297,Cary,North Carolina,27511,35.76245975530809,-78.77754032828507
10918,Columbia,Missouri,65201,38.934745344148936,-92.29960936755319
12694,Mesquite,Texas,75149,32.77093535770521,-96.61064729519123
54722,Torrance,California,90501,33.81811327792,-118.31712560852
51447,Clearwater,Florida,33755,27.977325140080428,-82.77967600951743
24174,Compton,California,90220,33.88531714819277,-118.23853336230636
45888,Inglewood,California,90301,33.98111413197279,-118.36949056020407
33230,Olathe,Kansas,66061,38.89700497266993,-94.82848187526278
20793,Thornton,Colorado,80241,39.92053830619469,-104.96124879469026
17321,Carrollton,Texas,75006,32.96485770313901,-96.88982181130045
34278,Thousand Oaks,California,91360,34.199346970414204,-118.87576025147929
13234,Pearland,Texas,77581,29.56082595866365,-95.26390281585503
16726,Allentown,Pennsylvania,18101,40.60425667222222,-75.468228415
6103,Murrieta,California,92562,33.56573232904718,-117.21867661295097
33136,Norman,Oklahoma,73026,35.23056887696078,-97.31800564575163
33024,Nampa,Idaho,83651,43.602843922547585,-116.61337328243046
34781,Westminster,Colorado,80030,39.84277934491525,-105.03225216101696
44655,Clovis,California,93611,36.84012781369863,-119.71008381369863
10181,Arvada,Colorado,80002,39.79573675714286,-105.0867357904762
14208,Tuscaloosa,Alabama,35401,33.197592502168675,-87.56435545967871
51861,El Monte,California,91731,34.075691199272725,-118.04062139672727
34543,Ventura,California,93001,34.28515699537954,-119.28785058333332
39420,Lewisville,Texas,75057,32.99521685555556,-96.96952031388888
14542,West Covina,California,91790,34.06683192007673,-117.93825154066496
17943,Elgin,Illinois,60120,42.037607884764824,-88.26497097719836
11726,Greenville,North Carolina,27834,35.62079400298507,-77.39609792678274
11914,Hillsboro,Oregon,97123,45.49841116302537,-122.93867412829105
45548,Green Bay,Wisconsin,54301,44.48806636300212,-88.01953674926004
54121,Richardson,Texas,75080,32.97084395745554,-96.74263264883722
41629,West Chester,Pennsylvania,19380,39.99046780663037,-75.5935042426805
53636,Norwalk,California,90650,33.90788605897436,-118.08477904260936
4626,Everett,Washington,98201,47.98568609319149,-122.20407297957446
6790,Riverview,Florida,33569,27.85661005183737,-82.31820852423768
41446,Vacaville,California,95687,38.348940324210524,-121.96451240394738
31819,Grand Junction,Colorado,81501,39.077169389318996,-108.54732869986687
13699,San Mateo,California,94401,37.56900204,-122.32508615928572
45339,Franklin,Tennessee,37064,35.90623343204456,-86.86631248944954
32489,Lexington,South Carolina,29072,33.991341763036566,-81.25193823521462
17386,Chapel Hill,North Carolina,27514,35.944262890956196,-79.03816268434286
46508,Meridian,Idaho,83642,43.59021787097784,-116.39083561319944
32452,Lawrence,Kansas,66044,38.96693624646262,-95.23922214931136
11695,Greeley,Colorado,80631,40.41123929318885,-104.69621237585139
39386,League City,Texas,77573,29.497895081881268,-95.10824225289129
12773,Mission Viejo,California,92691,33.615287682026285,-117.66522089929349
32540,Livermore,California,94550,37.675624489130435,-121.75565469110673
53978,Portsmouth,Virginia,23701,36.80956187553928,-76.36788449637805
42150,Hawthorne,California,90250,33.9148376363388,-118.35172366748634
52696,Johnson City,Tennessee,37601,36.33904368024692,-82.3543461466231
50741,Apopka,Florida,32703,28.66311634923729,-81.50531055094281
5891,Medford,Oregon,97501,42.318644853391305,-122.89040577734782
23444,Allen,Texas,75002,33.0984293400949,-96.60748602728351
44641,Cleveland,Tennessee,37311,35.15393622818281,-84.88445684461371
41715,Williamsburg,Virginia,23185,37.25911237525154,-76.70750586861797
39398,Lees Summit,Missouri,64063,38.91242380118343,-94.35709478027613
53569,Newnan,Georgia,30263,33.38451078724083,-84.80362218740032
10700,Canton,Michigan,48187,42.329692552372734,-83.47441437023296
31567,Flagstaff,Arizona,86001,35.19631227638725,-111.65649650599296
44583,Chino,California,91708,33.95818290857143,-117.64804934000001
38581,Fort Pierce,Florida,34945,27.424409106878304,-80.43125957460317
53571,Newport Beach,California,92660,33.63338535173298,-117.87673781930151
41587,Waukegan,Illinois,60085,42.35971388630319,-87.86490661090426
47080,Pflugerville,Texas,78660,30.443377781204752,-97.6090187847337
10451,Bloomington,Minnesota,55796,47.9298627,-91.8000513
32563,Longmont,Colorado,80501,40.17783824484222,-105.09867737941855
24967,Gresham,Oregon,97030,45.50713832760749,-122.43073283758258
7476,Troy,Michigan,48083,42.553998409952605,-83.12095893755925
32311,Kingsport,Tennessee,37660,36.54414302070626,-82.56704494044943
46863,Ogden,Utah,84401,41.21410359253731,-112.00852270373134
54529,Stafford,Virginia,22554,38.44697081410134,-77.41359193317399
51239,Camarillo,California,93010,34.22015410985916,-119.05856873450703
45243,Farmington Hills,Michigan,48331,42.508057083882356,-83.40532937105883
50742,Apple Valley,California,92307,34.511493537313434,-117.25100440298507
6365,Oviedo,Florida,32765,28.651229962655602,-81.21583951701245
12864,Mount Pleasant,South Carolina,29464,32.81307570544164,-79.86489718233439
24245,Covina,California,91722,34.09487110750636,-117.91251518842239
27512,Upland,California,91784,34.13377600883919,-117.6622362402556
24359,Deltona,Florida,32725,28.902969677712004,-81.24553359908387
10723,Carson,California,90745,33.84510881227321,-118.26804079818571
398816,Lancaster Township,Pennsylvania,17601,40.07193426787659,-76.32117349700543
17191,Brooklyn Park,Minnesota,55007,45.964857609090906,-93.15592872424243
32999,Mountain View,California,94040,37.38191713141427,-122.08203839561953
16785,Apex,North Carolina,27502,35.72886406110345,-78.88700780006896
53360,Missouri City,Texas,77459,29.528579063578498,-95.54190947043847
47379,Richmond,Texas,77406,29.655901151271188,-95.74374019279661
13213,Pasco,Washington,99301,46.24009297815733,-119.10441514220183
10727,Casa Grande,Arizona,85122,32.890283775396824,-111.73482793650794
20337,San Ramon,California,94582,37.76342175464481,-121.9197385540073
398360,Town of Poughkeepsie,New York,12601,41.70185824760314,-73.91889574350517
17008,Bethlehem,Pennsylvania,18015,40.59383350745829,-75.3727706174681
10530,Brandon,Mississippi,39042,32.26827868032319,-89.9690447621673
32380,Lake Forest,California,92630,33.6414617158552,-117.6895517134893
26114,New Rochelle,New York,10801,40.91658066962278,-73.7864930155883
13167,Palm Harbor,Florida,34683,28.07941674522673,-82.75994802637231
27195,Southfield,Michigan,48033,42.45773648089887,-83.28245424606742
46604,Mooresville,North Carolina,28115,35.57890284202137,-80.80568455352737
10815,Chino Hills,California,91709,33.980854377356906,-117.72666035058923
36296,Suwanee,Georgia,30024,34.06329711675042,-84.09416351306533
31751,Glen Allen,Virginia,23059,37.685440982365414,-77.55767212688552
24733,Flower Mound,Texas,75022,33.02468213966409,-97.09874699870801
41574,Waterford,Michigan,48327,42.64183487145878,-83.41135194756872
41643,West Lafayette,Indiana,47906,40.457932048808544,-86.92329361881676
10484,Bolingbrook,Illinois,60440,41.70507035168161,-88.07347373721973
8043,Ypsilanti,Michigan,48197,42.2276058283284,-83.64006374275148
13653,Saint Cloud,Florida,34769,28.251171547952218,-81.29941758088738
53788,Palm Beach Gardens,Florida,33410,26.842827947335422,-80.08736814216302
16697,Alameda,California,94501,37.77169007603143,-122.25555860176819
21057,Venice,Florida,34285,27.0963088716,-82.437637775
10889,Cocoa,Florida,32922,28.36490084552058,-80.7412262251816
26374,Palo Alto,California,94301,37.44444858976378,-122.15916795472441
5972,Milton,Florida,32570,30.670130181452144,-87.059047420099
31829,Grants Pass,Oregon,97526,42.45399649924242,-123.3266264121212
5395,Kenner,Louisiana,70062,29.992242206314963,-90.24972096948031
46400,Maple Grove,Minnesota,55311,45.109805441423944,-93.47822026407768
4216,Corvallis,Oregon,97330,44.58193132952434,-123.27798526876626
7403,The Villages,Florida,32162,28.922025635911602,-81.98501302292817
33256,Orland Park,Illinois,60462,41.62172456406685,-87.83513423324048
6923,San Luis Obispo,California,93401,35.258543649625935,-120.65411781950125
26197,North Richland Hills,Texas,76180,32.850664323183764,-97.21790967574786
18029,Ewa Beach,Hawaii,96706,21.327414258,-158.018246522
45251,Fayetteville,Georgia,30214,33.48348029626168,-84.47271933383178
26483,Pico Rivera,California,90660,33.99028631276042,-118.0874479610677
399216,Midland,Michigan,48640,43.62160002763923,-84.25669431953449
32006,Hendersonville,Tennessee,37075,36.312743061508705,-86.60737345396518
32409,Lakeville,Minnesota,55044,44.680279142761584,-93.25085336487265
48210,Valrico,Florida,33594,27.911330207659113,-82.24438749633225
54212,Rosemead,California,91770,34.06108815663866,-118.08363583798321
53253,Medina,Ohio,44256,41.14367632634989,-81.84835911533477
6736,Reston,Virginia,20190,38.96257348989247,-77.34069575060931
30772,Carson City,Nevada,89701,39.14184419946237,-119.75948403387096
25953,Montebello,California,90640,34.00930818957871,-118.13170132694013
6885,Saint Cloud,Minnesota,56301,45.52741486304156,-94.18514842272326
4515,Eden Prairie,Minnesota,55344,44.861789119220056,-93.43310190584958
13693,San Clemente,California,92672,33.428435637111996,-117.61312135227206
10574,Broomfield,Colorado,80020,39.92465132389642,-105.06067832076816
10940,Coon Rapids,Minnesota,56572,46.6219246125,-96.0812859625
10428,Blaine,Minnesota,56011,44.62120178863636,-93.76970009058442
33498,Port Orange,Florida,32127,29.112000267293183,-80.98693700684977
18874,La Habra,California,90631,33.93128900034476,-117.95114236802836
10634,Burnsville,Minnesota,55306,44.73025648467213,-93.2893124017213
32416,Land O Lakes,Florida,34637,28.26537773090909,-82.46554350727273
6021,Monterey Park,California,91754,34.05012710089286,-118.14243258095239
30149,Albany,Oregon,97321,44.6300755874712,-123.11305685743089
7837,West Des Moines,Iowa,50265,41.57349170708365,-93.73593652893744
11604,Gilroy,California,95020,37.01022092021277,-121.57407218328268
25495,Lancaster,Ohio,43130,39.718419184990346,-82.60438516254023
14541,West Chester,Ohio,45069,39.35178701639194,-84.41255701900182
25534,Lebanon,Tennessee,37087,36.258821949684396,-86.28028261938684
37015,Azusa,California,91702,34.127222061671766,-117.90635035749236
45398,Gardena,California,90247,33.888473014285715,-118.29657052593984
21472,Annandale,Virginia,22003,38.831004445619804,-77.21504333192522
20514,Skokie,Illinois,60076,42.04019597940044,-87.73114353250826
4281,Cupertino,California,95014,37.32308453900539,-122.02142808172557
12597,Martinsburg,West Virginia,25401,39.456149405515276,-77.97347877156913
5239,Huntersville,North Carolina,28078,35.40144098211532,-80.82189587429306
6855,Royal Oak,Michigan,48067,42.49015465434842,-83.13682498770604
47526,Saint Peters,Missouri,63376,38.777737750254616,-90.62349641211968
53752,Oshkosh,Wisconsin,54901,44.03110227858117,-88.53956535784447
126356,Tamiami,Florida,33122,25.801498486764704,-80.31969256539792
15894,Wheaton,Illinois,60187,41.86199623832021,-88.11223277349082
38809,Gretna,Louisiana,70053,29.911971596581196,-90.0529644408718
52262,Goshen,Indiana,46526,41.57016829407216,-85.8484276798969
5411,Kettering,Ohio,44276,40.9106076125,-81.838204205
50985,Berwyn,Illinois,60402,41.83806095867818,-87.7877521375707
31125,Crown Point,Indiana,46307,41.435871124773875,-87.36543327512562
6032,Moore,Oklahoma,73852,36.43642859761904,-99.20551651666666
53026,Loganville,Georgia,30052,33.80919432723522,-83.90644542627236
52480,Helena,Montana,59601,46.58969141384083,-112.04308173148789
28066,Zanesville,Ohio,43701,39.949038388401654,-82.0083153995869
30829,Chantilly,Virginia,20151,38.88372269455373,-77.42920574304189
46465,McLean,Virginia,22101,38.92297703656005,-77.16241252525252
32955,Morristown,Tennessee,37813,36.188802122495275,-83.2725926448015
52840,Lagrange,Georgia,30240,33.04022963603473,-85.07827941866859
16554,Euless,Texas,76039,32.85843415780347,-97.08303515375722
20164,Richland,Washington,99352,46.258971191142486,-119.27857386662387
26225,Novi,Michigan,48374,42.46730299298246,-83.50919398270676
11626,Glendora,California,91740,34.11878137490683,-117.8570413731677
38134,Danville,California,94506,37.7938291784127,-121.88719566301586
126392,The Hammocks,Florida,34737,28.715133735146445,-81.81554334602511
25646,Longwood,Florida,32750,28.706388971186442,-81.34720501440678
24349,Delano,California,93215,35.764994789999996,-119.24277038666665
30785,Castro Valley,California,94546,37.70291152079387,-122.09580795065403
397214,Town of Hamburg,New York,14075,42.73537496470311,-78.84018466576933
5371,Kalispell,Montana,59901,48.20132893196347,-114.28681587716895
45602,Hacienda Heights,California,91745,33.99955658086207,-117.96528729982758
25550,Lenexa,Kansas,66215,38.956355765452095,-94.738062014305
44568,Chesterfield,Virginia,23832,37.4064833441638,-77.59980515786691
44918,Desoto,Texas,75115,32.61585468218579,-96.84801236371585
21417,Yucaipa,California,92399,34.03858367568922,-117.06419194110276
38049,Covington,Louisiana,70433,30.46335276547619,-90.10392101883117
31119,Crossville,Tennessee,38555,35.944630541534266,-85.04005463059465
54450,Smyrna,Tennessee,37167,35.96165385709712,-86.52455260352188
17472,Clermont,Florida,34711,28.51733559210276,-81.73729914005709
53590,Normal,Illinois,61761,40.51191114593909,-88.98484862614214
12426,Lombard,Illinois,60148,41.86248319237929,-88.01184165683537
39416,Levittown,Pennsylvania,19054,40.17068938772727,-74.82781912727272
44836,Dacula,Georgia,30019,34.00762133094812,-83.90082838300538
9969,Tinley Park,Illinois,60477,41.57855346427165,-87.80202171417324
10137,Ankeny,Iowa,50021,41.75580122072243,-93.5890949130545
26531,Placentia,California,92870,33.882869621605494,-117.85544049782155
52547,Hollister,California,95023,36.84428266759531,-121.39356964662757
48433,West Monroe,Louisiana,71291,32.52528433928571,-92.17367476729324
12579,Marrero,Louisiana,70072,29.86781101798484,-90.10941572588943
4854,Garner,North Carolina,27529,35.66989569908798,-78.59832191158797
3425,Apple Valley,Minnesota,55329,45.31961501538461,-94.56428613736263
17545,Commerce City,Colorado,80022,39.83512232208122,-104.88697755888325
396491,Kailua,Hawaii,96734,21.393441042465753,-157.74668875479452
7797,Waxahachie,Texas,75165,32.40873814487258,-96.82515602598332
32532,Little Elm,Texas,75068,33.19900215542563,-96.90751161777362
5465,La Mirada,California,90638,33.9039591297186,-118.02459485277967
44833,Cypress,California,90630,33.817916868514985,-118.0389639596217
39894,Mount Juliet,Tennessee,37122,36.18742829320389,-86.49986992446601
10774,Cerritos,California,90703,33.866762469015214,-118.07708107742192
737790,Eastvale,California,95658,38.8790733,-121.1351236
37086,Aliso Viejo,California,92656,33.57875227432223,-117.73064870914021
37799,Cedar Hill,Texas,75104,32.592114235822635,-96.94367164492415
28533,Hoffman Estates,Illinois,60169,42.04477322281553,-88.1019840354369
12157,Kaneohe,Hawaii,96744,21.411905563999998,-157.80307592266666
51751,Dublin,California,94568,37.719209188169934,-121.86072684457517
13587,Roseburg,Oregon,97470,43.21788894056604,-123.34302403396228
10834,Claremore,Oklahoma,74017,36.32892355233463,-95.60809323978599
52905,Lawrence,Indiana,47025,39.14861974747475,-84.8640503580808
13370,Portage,Michigan,49002,42.217693125360825,-85.56820401587629
19055,Littleton,Colorado,80120,39.59161482049481,-105.00636184855547
15128,Kernersville,North Carolina,27284,36.11395099779411,-80.08202401781045
33758,Rowlett,Texas,75088,32.89671352828439,-96.54989697341577
7794,Wauwatosa,Wisconsin,54982,44.06939882693602,-89.27825421784512
51487,Collierville,Tennessee,38017,35.05639070262369,-89.68149684167916
20245,Roseville,Michigan,48066,42.50410372989536,-82.93687992690583
397621,Town Of Ithaca,New York,14850,42.4475393152129,-76.49238615162596
12762,Minnetonka,Minnesota,55345,44.91453484018547,-93.488331974034
4568,Elmhurst,Illinois,60126,41.893963543570536,-87.94605244219726
32048,Hinesville,Georgia,31313,31.828072587673127,-81.61809458795014
55433,Dekalb,Illinois,60115,41.931376914554626,-88.75704423264025
43088,Wylie,Texas,75098,33.021224440664376,-96.56250876838487
45983,Kapolei,Hawaii,96707,21.326387071666666,-158.08438603666664
4622,Evans,Georgia,30809,33.53273463187614,-82.20223418734062
11921,Hilo,Hawaii,96720,19.705931376445395,-155.0749456700214
18800,Katy,Texas,77449,29.818196421178477,-95.73993974158839
181663,Fuquay Varina,North Carolina,27526,35.590202438024804,-78.78409930166985
55287,Yorktown,Virginia,23690,37.22630523817537,-76.52829024393269
20789,Thomasville,North Carolina,27360,35.87093067942051,-80.0903792243685
46389,Mandeville,Louisiana,70448,30.37235042286374,-90.05777892586606
32912,Moline,Illinois,61265,41.487983572432434,-90.49736889905405
31724,Georgetown,Kentucky,40324,38.22451803339513,-84.54775959867585
13218,Patchogue,New York,11772,40.76890575652637,-73.00172205581862
22827,Rowland Heights,California,91748,33.98218786966443,-117.89620121597316
54002,Prescott Valley,Arizona,86314,34.59436642835821,-112.33675811641791
45221,Fairfield,Ohio,45014,39.33121719498703,-84.54671685972343
17231,Burke,Virginia,22015,38.786844305887456,-77.27834303094943
49611,Newark,California,94560,37.534699156050955,-122.02874926496816
33117,Nicholasville,Kentucky,40356,37.89353152292627,-84.57311159815667
43490,Lindenhurst,New York,11757,40.68851687102772,-73.3737164598507
26088,New Bern,North Carolina,28560,35.09713657065089,-77.01069215869822
32923,Monrovia,California,91016,34.14171710731707,-118.00238732225608
13386,Prairieville,Louisiana,70769,30.31504106831081,-90.94852578
30583,Brentwood,Tennessee,37027,36.007698207969305,-86.7768120270366
51386,Chesterfield,Missouri,63005,38.64608931065999,-90.61839116898672
5504,Lake Oswego,Oregon,97034,45.4096848533009,-122.68523048856152
25112,Hicksville,New York,11801,40.76221187353079,-73.52305810494752
32390,Lake Mary,Florida,32746,28.766880884313725,-81.35396444575163
42608,Raeford,North Carolina,28376,34.99350618082369,-79.19185798275419
13560,Rockledge,Florida,32955,28.3061820903125,-80.72712834203125
37757,Carol Stream,Illinois,60188,41.91833743119266,-88.13672878201835
4271,Crystal Lake,Illinois,60012,42.265434855131964,-88.31158378680352
4976,Greeneville,Tennessee,37743,36.122459906716415,-82.85494350920398
31546,Fenton,Missouri,63026,38.516412077998474,-90.47221746338661
21014,Urbandale,Iowa,50322,41.628894552037806,-93.73668813786179
12413,Liverpool,New York,13088,43.10833094637698,-76.18653365127264
6251,Northville,Michigan,48167,42.43153851826763,-83.54091726823987
3319,Addison,Illinois,60101,41.9329944514247,-88.00729836485753
18320,Gonzales,Louisiana,70737,30.235803941337792,-90.9214669129097
47021,Paso Robles,California,93446,35.62733444943618,-120.67332892117727
30338,Ballwin,Missouri,63011,38.60147324831508,-90.56113720726836
39306,La Puente,California,91744,34.031988062891344,-117.94343400902395
31419,Elmont,New York,11003,40.69965834068191,-73.70488051120401
37601,Brookfield,Wisconsin,53005,43.062794537540526,-88.09782531046034
41130,Sun City,Arizona,85351,33.605447822210564,-112.28154050249488
47876,Streamwood,Illinois,60107,42.02094735716487,-88.17524641510016
54053,Rancho Palos Verdes,California,90275,33.76312994271744,-118.36369115390484
39916,Mundelein,Illinois,60060,42.271205904105265,-88.02828308694737
46704,New Berlin,Wisconsin,53146,42.97468970208111,-88.15433521472785
51302,Casselberry,Florida,32707,28.65716386885246,-81.31650010942623
11594,Germantown,Tennessee,38138,35.08893114151624,-89.78989438327316
44042,Bartlett,Illinois,60103,41.98006563282443,-88.18569736692112
41001,Spanish Fork,Utah,84660,40.11419030881119,-111.64447427874127
3820,Bristol,Tennessee,37620,36.56641422404238,-82.18613015786471
26779,Riverton,Utah,84065,40.50527062233677,-111.9572849298969
41621,West Babylon,New York,11704,40.715709994193055,-73.35686690673857
37370,Belton,Texas,76513,31.085642743183673,-97.46863010163266
17163,Brighton,Colorado,80601,39.97030191450382,-104.80209518091604
13181,Papillion,Nebraska,68046,41.150941521579306,-96.04801677821646
34718,Wentzville,Missouri,63385,38.80890015261692,-90.86482449981095
36029,Ringgold,Georgia,30736,34.914786200126905,-85.14628785050762
32703,Marion,Iowa,52302,42.044586887878786,-91.59136232966507
39769,Miamisburg,Ohio,45342,39.62779744634146,-84.25115890139372
18883,La Quinta,California,92253,33.68212910555556,-116.2793159929293
32927,Montclair,California,91763,34.074368005357144,-117.69843950684523
19811,Pacifica,California,94044,37.59964735352324,-122.47864786746626
40718,Salem,Virginia,24153,37.28882794315878,-80.06978820371621
33330,Park Ridge,Illinois,60068,42.008949539081385,-87.83672767502014
16807,Arnold,Missouri,63010,38.43146376031613,-90.37854498846845
396716,Plymouth,Michigan,48170,42.36519924859698,-83.48462632994142
22517,Ocoee,Florida,34761,28.562983565217394,-81.53510911195653
19911,Perrysburg,Ohio,43551,41.54719568852725,-83.60230700878763
39084,Hurst,Texas,76053,32.816824632859486,-97.19168357758339
4592,Englewood,Colorado,80110,39.63727404046086,-104.99438214578109
38794,Greenfield,Wisconsin,53531,43.0525631712,-89.09284422719999
26215,Northport,Alabama,35473,33.25777361025641,-87.58590237884616
18647,Huber Heights,Ohio,44814,41.32385645614035,-82.49371158070176
32789,McMinnville,Oregon,97128,45.21073795965909,-123.19278606988638
13613,Roy,Utah,84067,41.18950994172933,-112.03999705639097
